,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,fitness
756,-0.640625,0.5625,-0.75,0.5625,-0.9609375,0.0234375,-0.53125,-0.125,-0.9375,0.8359375,-0.6875,0.734375,-0.8125,-0.265625,-0.359375,-0.828125,-0.875,0.84375,-0.59375,0
757,-0.15625,0.9375,0.25,-0.375,0.09375,0.2578125,-0.5625,0.0,-0.625,0.7734375,-0.9140625,0.6015625,0.1875,-0.8984375,0.265625,-0.7578125,-0.96875,0.59375,0.328125,0
758,-0.015625,0.125,0.0,0.9140625,-0.8984375,0.578125,0.2109375,-0.8671875,-0.96875,0.6796875,-0.9140625,0.7265625,0.484375,-0.2734375,-0.2265625,-0.1328125,-0.625,0.84375,-0.0859375,0
759,0.84375,0.8125,0.0625,0.90625,-0.9609375,0.0546875,-0.9140625,-0.2421875,-0.9375,0.5234375,-0.9140625,0.8671875,0.171875,-0.390625,-0.234375,-0.2734375,-0.328125,0.71875,0.609375,0
760,-0.9296875,-0.09375,-0.1640625,0.984375,-0.984375,0.6953125,0.1484375,0.5390625,0.703125,0.6015625,0.4453125,-0.390625,-0.6484375,0.640625,-0.0859375,0.9609375,0.296875,-0.9375,-0.0859375,0
761,-0.1796875,-0.09375,-0.0703125,-0.0078125,-0.484375,0.6953125,0.7734375,0.0390625,0.578125,0.6015625,0.4609375,-0.484375,-0.5390625,0.890625,-0.7109375,0.984375,0.015625,-0.9375,-0.0859375,0
762,-0.4453125,-0.078125,-0.1640625,0.9921875,0.046875,0.9375,0.1484375,0.046875,0.578125,0.6015625,0.453125,-0.421875,-0.6484375,0.6484375,-0.3984375,0.8046875,0.046875,-0.9296875,-0.046875,1
763,0.3203125,-0.203125,-0.265625,-0.2578125,0.046875,0.9375,0.2578125,-0.9609375,0.7109375,0.5390625,0.4453125,-0.421875,-0.6640625,0.5390625,-0.2109375,0.921875,-0.171875,-0.9296875,-0.1171875,0
764,0.5859375,-0.203125,-0.1640625,-0.265625,-0.984375,0.9453125,0.2734375,0.5703125,0.7109375,0.5390625,0.4375,-0.390625,-0.6796875,0.6484375,-0.6484375,0.7734375,0.328125,-0.9296875,-0.0234375,0
765,-0.4140625,-0.21875,-0.28125,-0.015625,-0.984375,0.9375,0.0234375,0.546875,0.703125,0.5390625,0.4609375,-0.484375,-0.5390625,0.9140625,-0.3359375,0.7734375,0.078125,-0.9375,-0.0234375,1
766,-0.4296875,-0.078125,-0.140625,0.7421875,0.015625,0.9453125,0.890625,-0.4609375,0.59375,0.5390625,0.4765625,-0.390625,-0.5546875,0.6484375,-0.4609375,0.8984375,0.0,-0.9296875,-0.09375,1
767,0.8046875,-0.078125,-0.171875,0.7421875,0.078125,0.9375,0.6484375,-0.4609375,0.7109375,0.6015625,0.4375,-0.453125,-0.5390625,0.7734375,-0.0859375,0.84375,0.0625,-0.9375,-0.125,0
768,0.3984375,-0.09375,-0.140625,-0.0078125,0.015625,0.6875,0.7578125,0.0390625,0.7109375,0.2890625,0.9375,-0.421875,-0.6640625,0.5234375,-0.0859375,0.8671875,0.015625,-0.9296875,-0.0234375,0
769,0.5859375,-0.21875,-0.1484375,-0.0078125,-0.953125,0.6875,0.6328125,-0.4609375,0.5859375,0.5390625,0.953125,-0.484375,-0.6640625,0.640625,-0.2109375,0.921875,0.0625,-0.9296875,-0.0859375,1
770,0.5859375,-0.09375,-0.1484375,-0.0078125,-0.953125,0.9453125,0.7578125,-0.9609375,0.7109375,0.5390625,0.953125,-0.4296875,-0.5390625,0.515625,-0.3359375,0.9296875,0.015625,-0.875,-0.125,1
771,-0.6796875,-0.21875,-0.1484375,-0.2578125,-0.984375,0.9375,0.0234375,-0.9609375,0.8359375,0.609375,0.7109375,-0.390625,-0.5390625,0.7578125,-0.5859375,0.859375,0.015625,-0.9296875,-0.09375,0
772,0.5859375,-0.203125,-0.15625,0.9921875,0.015625,0.9453125,0.3828125,0.5390625,0.703125,0.5390625,0.9375,-0.484375,-0.4296875,0.515625,-0.6484375,0.8671875,0.3125,-0.9375,-0.0859375,0
773,-0.1640625,-0.203125,0.3671875,-0.2578125,0.015625,0.9453125,0.0078125,-0.9609375,0.578125,0.5390625,0.453125,-0.390625,-0.6484375,0.6640625,-0.3359375,0.859375,0.328125,-0.9375,-0.1171875,0
774,0.3203125,-0.21875,-0.1875,-0.0078125,0.015625,0.9375,0.0078125,-0.4765625,0.578125,0.3515625,0.4609375,-0.484375,-0.5078125,0.890625,-0.3359375,0.7734375,0.0625,-0.9296875,-0.0625,1
775,-0.6640625,-0.078125,-0.1484375,0.7421875,-0.96875,0.9453125,0.5703125,-0.4609375,0.546875,0.6015625,0.4296875,-0.484375,-0.5234375,0.5234375,-0.3359375,0.8046875,0.078125,-0.9375,-0.09375,2
776,0.0859375,-0.09375,-0.1875,0.984375,0.015625,0.6875,0.2578125,0.5390625,0.5859375,0.6015625,0.953125,-0.421875,-0.6796875,0.7578125,-0.3359375,0.7734375,0.09375,-0.9375,-0.1171875,1
777,-0.6640625,-0.078125,-0.1328125,-0.265625,0.015625,0.9453125,0.1484375,-0.9609375,0.6484375,0.5390625,0.4453125,-0.4609375,-0.4296875,0.765625,-0.4609375,0.984375,0.28125,-0.9375,0.4375,0
778,0.5859375,-0.09375,-0.265625,0.734375,-0.484375,0.9375,0.2734375,-0.4296875,0.640625,0.5390625,0.9375,-0.421875,-0.7578125,0.890625,-0.1015625,0.9296875,0.015625,-0.9375,-0.0546875,1
779,-0.9296875,-0.203125,-0.15625,0.984375,-0.984375,0.6953125,0.0078125,-0.4609375,0.578125,0.5390625,0.4375,-0.390625,-0.5390625,0.515625,-0.3359375,0.9765625,0.078125,-0.9609375,-0.0546875,0
780,0.265625,0.328125,0.84375,0.046875,-0.578125,0.6875,0.609375,-0.15625,0.859375,0.0625,0.1953125,0.765625,-0.9921875,0.203125,-0.2578125,0.921875,-0.8515625,-0.46875,-0.5,0
781,0.703125,0.421875,0.90625,0.515625,-0.578125,-0.1171875,0.8671875,-0.15625,-0.140625,-0.84375,0.3828125,0.765625,-0.4140625,0.0859375,-0.796875,0.9140625,-0.9921875,0.8046875,0.625,1
782,0.578125,0.375,0.90625,0.546875,-0.828125,-0.375,0.8671875,0.1015625,0.859375,0.234375,0.4140625,0.75,-0.6015625,0.5859375,0.8046875,-0.453125,-0.8515625,-0.765625,0.3828125,0
783,0.703125,0.3125,-0.09375,-0.4375,-0.578125,0.4453125,0.6171875,-0.8984375,0.859375,-0.859375,0.4453125,0.75,-0.4765625,0.203125,0.796875,0.953125,-0.8515625,0.0,0.875,4
784,0.515625,0.34375,0.90625,0.015625,-0.828125,0.1953125,-0.3828125,0.359375,0.8671875,-0.921875,0.1640625,0.75,-0.9921875,0.9609375,0.265625,0.890625,-0.8671875,-0.9609375,0.125,0
785,0.515625,0.34375,0.90625,-0.421875,-0.578125,-0.9921875,0.6171875,-0.65625,0.859375,-0.796875,0.4765625,0.671875,-0.3671875,0.6484375,0.3203125,-0.515625,-0.8671875,-0.34375,0.2578125,0
786,0.640625,0.4375,-0.09375,-0.484375,-0.7109375,0.6953125,0.8671875,-0.3984375,0.8671875,0.234375,0.4140625,0.78125,-0.4765625,0.4609375,-0.6640625,-0.609375,-0.9921875,0.125,0.2578125,0
787,0.640625,0.328125,-0.1171875,-0.453125,-0.828125,-0.875,-0.1328125,-0.140625,-0.140625,-0.875,0.4765625,0.796875,-0.2265625,0.0859375,-0.671875,0.921875,-0.8515625,0.203125,0.5,1
788,0.640625,0.46875,0.90625,0.015625,-0.828125,-0.6171875,0.859375,-0.328125,0.8671875,0.203125,0.3828125,0.78125,-0.3515625,0.0859375,-0.171875,0.921875,-0.8671875,-0.6953125,0.375,0
789,0.578125,0.328125,-0.09375,-0.453125,-0.828125,0.8203125,0.6171875,-0.140625,0.859375,0.34375,-0.2734375,0.78125,-0.9765625,0.8203125,-0.7578125,-0.703125,-0.9765625,-0.6484375,0.0078125,0
790,0.578125,-0.1875,-0.09375,0.046875,-0.578125,0.8125,0.8515625,-0.390625,-0.140625,-0.953125,0.3828125,0.765625,-0.4765625,0.2109375,0.2734375,0.359375,-0.8671875,-0.3828125,-0.3671875,0
791,0.640625,-0.203125,-0.09375,-0.46875,-0.578125,0.0703125,-0.2578125,-0.140625,0.859375,0.125,0.4140625,0.78125,-0.9765625,0.828125,0.3671875,-0.578125,-0.9921875,-0.6953125,0.875,0
792,0.578125,0.296875,-0.09375,-0.46875,-0.828125,-0.1796875,0.6171875,-0.8828125,-0.1484375,-0.90625,0.1953125,0.765625,-0.2421875,0.203125,0.328125,0.9453125,-0.8515625,0.953125,0.75,0
793,0.515625,0.28125,-0.09375,-0.5,-0.828125,0.1953125,-0.140625,-0.6484375,0.9296875,0.03125,0.1640625,0.765625,-0.2265625,0.328125,-0.1328125,0.765625,-0.9921875,-0.1171875,0.0078125,0
794,0.578125,-0.203125,0.90625,-0.984375,-0.578125,0.4453125,0.609375,-0.3984375,-0.1328125,0.015625,0.4140625,0.75,-0.9921875,0.828125,-0.234375,-0.671875,-0.8671875,0.09375,0.6328125,0
795,0.421875,0.453125,0.90625,0.515625,-0.828125,0.1953125,0.859375,-0.390625,-0.140625,0.15625,0.4140625,0.78125,-0.8671875,0.7109375,-0.1953125,0.796875,-0.9921875,0.921875,0.1328125,0
796,0.578125,0.328125,-0.09375,-0.484375,-0.5859375,-0.1875,0.859375,-0.3984375,0.8671875,0.0625,0.4140625,0.796875,-0.1171875,0.5859375,0.2734375,-0.21875,-0.9765625,-0.90625,0.375,0
797,0.578125,0.359375,0.40625,-0.953125,-0.578125,0.25,-0.3828125,-0.390625,0.8671875,0.109375,0.1953125,0.78125,-0.4921875,0.4609375,-0.6328125,0.265625,-0.9921875,-0.2578125,0.1328125,0
798,0.640625,0.375,-0.09375,-0.96875,-0.890625,0.5,-0.3828125,-0.65625,0.859375,-0.921875,0.1328125,0.640625,-0.9921875,0.0859375,-0.1015625,-0.046875,-0.9765625,0.6015625,0.25,0
799,0.640625,0.390625,0.90625,-1.0,-0.828125,-0.25,-0.390625,-0.3203125,0.8671875,0.03125,0.4140625,0.765625,-0.7265625,0.9609375,-0.1328125,-0.2421875,-0.9765625,-0.09375,0.375,0
800,-0.890625,-0.1875,0.25,0.1796875,-0.4609375,0.5546875,0.6875,0.2109375,-0.5546875,0.359375,0.5234375,0.484375,-0.546875,-0.375,0.2109375,-0.546875,-1.0,0.9140625,0.3359375,0
801,-0.796875,-0.1875,0.0625,-0.65625,0.0390625,0.5390625,0.84375,0.6015625,-0.03125,0.8515625,0.8203125,0.234375,0.9609375,0.625,0.4765625,-0.6875,-0.375,-0.7734375,0.390625,0
802,-0.796875,-0.65625,0.4375,0.515625,-0.9453125,0.1796875,0.25,0.6640625,0.6015625,0.3515625,0.8671875,-0.515625,0.3125,-0.5,0.4609375,-0.9375,-1.0,0.5078125,0.265625,3
803,-0.921875,-0.6875,-0.9375,0.328125,-0.4453125,-0.4609375,-0.25,0.6015625,0.4765625,0.34375,0.5546875,0.484375,0.8203125,-0.375,0.4453125,-0.8046875,-0.5,0.6953125,0.421875,0
804,-0.78125,-0.4375,-0.6875,0.3515625,-0.953125,-0.4765625,-0.1875,0.6015625,0.8125,0.609375,0.4453125,-0.515625,0.875,0.75,-0.1796875,-0.8125,-0.34375,0.1328125,0.3671875,0
805,-0.765625,-0.6875,0.0625,0.3671875,-0.4453125,0.9296875,-0.1875,0.8515625,-0.78125,0.84375,0.6796875,-0.265625,0.703125,0.75,0.4765625,-0.5625,-0.375,-0.4921875,0.421875,0
806,-0.890625,-0.65625,0.3125,-0.640625,-0.9453125,0.6484375,0.25,0.2265625,0.5625,0.578125,0.8671875,0.984375,-0.1171875,0.75,0.4921875,-0.7734375,-0.5,0.4765625,0.265625,0
807,-0.890625,-0.6875,-0.5,-0.75,-0.9453125,0.6640625,-0.09375,0.5390625,0.96875,0.3125,0.5078125,-0.765625,0.8515625,0.75,0.2421875,-0.7890625,-0.84375,0.2890625,0.3671875,0
808,-0.796875,-0.6875,-0.9375,0.3359375,-0.9453125,-0.1015625,0.78125,0.8515625,0.4375,0.359375,0.5703125,0.484375,-0.640625,0.5,0.2265625,-0.6640625,-0.875,0.6953125,-0.078125,1
809,-0.765625,-0.6875,0.0625,0.2578125,-0.9453125,0.9140625,-0.25,0.0390625,0.8203125,0.1015625,0.7890625,0.734375,-0.515625,0.875,0.2109375,-0.8828125,-0.84375,-0.4296875,0.734375,1
810,-0.890625,-0.15625,-0.8125,0.296875,-0.4453125,-0.4765625,-0.71875,-0.2109375,-0.6484375,0.328125,0.6015625,0.734375,0.7734375,0.75,0.1953125,-0.6875,-0.4375,0.5078125,0.421875,0
811,-0.921875,-0.6875,-0.875,0.5703125,-0.9609375,-0.0703125,0.78125,0.0859375,-0.2734375,0.609375,0.6484375,-0.765625,0.3203125,0.875,0.4765625,-0.53125,-0.375,-0.7734375,0.4609375,2
812,-0.890625,-0.65625,0.1875,-0.6875,-0.9453125,-0.2109375,-0.65625,0.0234375,0.2265625,0.1171875,0.5703125,-0.265625,0.59375,0.5,0.4453125,-0.796875,-0.375,0.8515625,0.3359375,1
813,-0.828125,-0.65625,-0.6875,-0.6640625,-0.4453125,0.6796875,0.25,0.921875,0.9375,0.8203125,0.9140625,0.2265625,0.6953125,0.875,0.7265625,-0.78125,-0.34375,0.6328125,0.3359375,0
814,-0.78125,-0.09375,-0.875,-0.8046875,-0.9609375,0.8984375,0.28125,0.1640625,0.3125,0.8359375,0.6328125,0.234375,0.953125,0.625,0.1796875,-0.9140625,-0.96875,0.6953125,0.3046875,1
815,-0.765625,-0.15625,-0.5625,-0.640625,-0.4453125,0.6484375,-0.65625,0.9140625,-0.40625,0.0546875,0.6328125,0.734375,-0.4609375,0.75,0.2109375,-0.65625,-0.90625,0.6328125,0.359375,0
816,-0.765625,-0.3125,0.125,0.25,-0.9765625,-0.3359375,0.3125,0.7890625,0.21875,0.0703125,0.6484375,-0.765625,-0.8515625,-0.5,0.2421875,-0.78125,-0.84375,-0.5546875,0.359375,0
817,-0.796875,-0.15625,-0.625,0.34375,-0.4609375,0.8046875,-0.28125,-0.015625,-0.28125,0.828125,0.8203125,0.359375,0.828125,0.25,0.1953125,-0.796875,-0.46875,-0.7421875,0.2734375,0
818,-0.765625,-0.1875,0.125,0.3515625,-0.453125,0.5859375,-0.25,0.2890625,0.1015625,0.84375,0.7109375,0.734375,-0.2734375,-0.375,0.4765625,-0.7109375,-1.0,0.5703125,0.484375,0
819,-0.765625,-0.6875,-0.9375,0.25,-0.9453125,0.7734375,0.78125,0.9765625,0.09375,0.3359375,0.7265625,-0.265625,-0.4140625,-0.375,0.4765625,-0.90625,-0.84375,0.4453125,0.4921875,0
820,0.6171875,-0.484375,0.25,0.7109375,-0.984375,0.21875,-0.4453125,-0.9921875,0.7109375,0.296875,0.9140625,-0.90625,-0.8359375,-0.5390625,0.65625,0.1484375,0.5859375,-0.7890625,0.8515625,0
821,0.6171875,-0.125,-0.5234375,0.7109375,-0.859375,-0.46875,-0.703125,0.1015625,-0.4140625,0.28125,0.9296875,-0.1328125,-0.7734375,0.3203125,0.875,0.1484375,-0.4140625,-0.796875,0.34375,0
822,0.8671875,-0.2421875,0.84375,-0.0390625,-0.859375,0.0625,-0.5703125,0.2109375,-0.0703125,0.28125,0.9140625,-0.390625,-0.6484375,0.4453125,0.875,-0.578125,0.796875,-0.796875,0.34375,0
823,0.6171875,-0.4921875,-0.546875,0.6953125,-0.859375,0.1875,-0.4453125,0.046875,-0.0390625,-0.46875,0.3828125,-0.15625,-0.5546875,-0.6171875,0.9140625,-0.5703125,0.8359375,-0.796875,-0.65625,0
824,0.3671875,-0.25,0.3671875,-0.0546875,-0.875,0.1875,0.921875,0.1640625,-0.1640625,-0.71875,0.8828125,-0.703125,-0.7734375,-0.8671875,-0.0859375,-0.84375,0.890625,-0.796875,0.84375,0
825,0.1171875,-0.125,-0.6953125,-0.3046875,-1.0,0.125,-0.140625,0.1171875,-0.3515625,-0.9609375,0.8828125,-0.953125,-0.6484375,0.1484375,0.65625,-0.734375,0.765625,-0.7578125,-0.1484375,0
826,0.1171875,-0.109375,-0.5546875,-0.0390625,-0.875,0.0625,-0.328125,-0.6953125,0.7109375,0.0390625,0.3984375,-0.65625,-0.6484375,0.3359375,-0.0625,-0.5859375,-0.078125,-0.7890625,0.34375,0
827,0.3671875,-0.3671875,-0.140625,0.9453125,-1.0,0.09375,0.8046875,-0.7890625,-0.1640625,-0.96875,0.4140625,-0.46875,-0.6484375,0.3984375,0.40625,0.125,0.578125,-0.78125,0.8125,0
828,0.3671875,-0.3515625,0.328125,0.7265625,-0.875,0.09375,-0.1953125,0.1328125,-0.2890625,0.03125,0.8984375,-0.703125,-0.7734375,0.3984375,-0.09375,-0.59375,-0.3515625,-0.796875,-0.671875,0
829,0.6171875,-0.375,0.3046875,-0.2890625,-0.984375,0.0625,0.609375,0.2265625,-0.2890625,0.03125,0.4296875,-0.6953125,-0.8984375,-0.5390625,0.3828125,0.3828125,0.859375,-0.7890625,-0.5859375,0
830,0.3671875,-0.4765625,-0.046875,0.1953125,-0.9296875,0.1875,-0.953125,0.0859375,0.9609375,-0.71875,0.8984375,-0.1484375,-0.9609375,0.4609375,-0.3359375,-0.6171875,0.546875,-0.6484375,0.3125,0
831,0.3671875,-0.234375,0.9296875,-0.3046875,-0.875,-0.3125,-0.8203125,0.0703125,0.3359375,-0.953125,0.3203125,-0.3984375,-0.6484375,-0.6015625,0.90625,-0.84375,0.5859375,-0.6640625,-0.1484375,0
832,0.4296875,-0.359375,0.8828125,0.9609375,-0.875,0.09375,-0.453125,0.0390625,-0.4140625,-0.71875,0.8515625,-0.7109375,-0.9296875,0.3203125,0.625,0.3828125,-0.421875,-0.7734375,-0.0859375,0
833,0.3671875,-0.25,0.390625,-0.2890625,-0.859375,0.1875,-0.953125,0.1171875,-0.0390625,-0.9609375,0.9140625,-0.1484375,-0.3984375,0.4453125,0.65625,0.0703125,-0.078125,-0.671875,-0.15625,0
834,0.1171875,-0.234375,0.328125,0.7109375,-0.984375,0.21875,-0.8203125,-0.8828125,-0.2890625,-0.96875,0.4140625,-0.3984375,-0.5546875,-0.6640625,-0.359375,-0.8359375,0.9921875,-0.6171875,-0.1875,0
835,0.3671875,-0.734375,-0.0625,0.7109375,-0.96875,0.21875,0.5546875,0.1328125,-0.140625,-0.71875,0.9140625,-0.3984375,-0.6640625,0.3984375,-0.3671875,0.40625,0.7734375,-0.6640625,0.828125,0
836,0.2421875,-0.109375,-0.5703125,-0.0546875,-0.875,0.09375,0.109375,0.3203125,0.8359375,-0.9609375,0.3203125,-0.703125,-0.9296875,0.3984375,0.6328125,-0.6015625,0.546875,-0.8046875,0.21875,0
837,0.8671875,-0.3671875,-0.1015625,0.9453125,-0.984375,0.1875,-0.1953125,0.1796875,0.7109375,0.28125,0.3828125,-0.890625,-0.5234375,0.5859375,-0.0859375,-0.8203125,0.9296875,-0.65625,-0.15625,0
838,0.8671875,-0.75,0.8671875,0.2109375,-1.0,0.21875,-0.8203125,-0.8046875,0.8359375,0.2890625,-0.0703125,-0.65625,-0.8984375,-0.6484375,-0.34375,-0.1015625,-0.421875,-0.7890625,0.8515625,0
839,0.6171875,-0.125,-0.15625,-0.0234375,-0.859375,-0.28125,0.0546875,0.1796875,-0.0390625,0.015625,0.3828125,-0.453125,-0.5546875,-0.546875,-0.09375,0.3828125,0.6796875,-0.796875,0.8125,0
840,0.5859375,0.921875,-0.2578125,-0.2734375,0.0,-0.34375,-0.7421875,-0.0234375,0.6640625,-0.8359375,-0.3046875,-0.6015625,-0.5234375,0.0234375,0.2734375,0.875,-0.828125,-0.421875,0.9921875,0
841,0.5,0.921875,-0.265625,-0.7734375,0.09375,-0.84375,-0.9375,-0.0234375,0.6953125,-0.8046875,-0.3046875,-0.7734375,-0.5234375,0.0234375,0.390625,0.9453125,-0.96875,-0.375,-0.0078125,0
842,0.9765625,0.40625,-0.421875,0.4765625,0.0625,-0.9375,0.2578125,0.21875,0.6328125,-0.59375,0.1953125,-0.84375,-0.53125,0.0234375,0.0234375,0.5625,-0.984375,-0.984375,-0.0078125,0
843,0.703125,0.890625,-0.328125,0.9609375,0.1875,-0.75,-0.4296875,-0.03125,0.6484375,-0.84375,-0.0546875,-0.8203125,-0.65625,0.0234375,0.015625,0.7890625,-0.265625,0.5,0.9921875,0
844,0.3828125,0.671875,-0.359375,0.2265625,0.0,-0.53125,-0.25,-0.03125,0.4140625,0.21875,-0.8046875,-0.8125,-0.5859375,0.0546875,0.015625,0.5078125,-0.40625,-0.484375,-0.3203125,0
845,0.6875,0.921875,-0.3359375,-0.2734375,0.015625,-0.0625,-0.5,-0.0234375,0.6640625,-0.8671875,-0.0546875,-0.7578125,-0.15625,0.0078125,0.1484375,0.625,-0.265625,-0.4375,0.6171875,0
846,0.4765625,0.421875,-0.328125,0.4765625,0.15625,-0.09375,-0.9921875,-0.0234375,0.7265625,-0.2734375,0.453125,0.203125,-0.140625,-0.4765625,0.015625,0.5625,-0.328125,-0.984375,-0.1328125,0
847,0.5859375,0.90625,-0.265625,-0.7734375,0.21875,-1.0,-0.9375,-0.15625,0.7109375,-0.625,-0.5546875,-0.34375,-0.5234375,0.0234375,0.03125,0.7890625,-0.65625,0.515625,0.6796875,0
848,0.6875,0.921875,-0.296875,0.9765625,0.0,-0.8125,-0.1796875,-0.15625,0.6796875,-0.8359375,0.9453125,-0.3359375,-0.15625,0.1171875,0.0234375,0.875,-0.875,0.015625,-0.3203125,0
849,0.84375,0.90625,-0.265625,-0.7734375,0.21875,-0.09375,-0.984375,0.4765625,0.6796875,-0.5859375,-0.8046875,-0.515625,-0.0234375,0.0234375,0.265625,0.875,-0.4921875,-0.984375,0.8046875,0
850,0.953125,0.671875,-0.328125,-0.2734375,0.1875,-0.6875,-0.4921875,-0.15625,0.6640625,-0.8359375,0.6953125,-0.3359375,-0.65625,0.0390625,0.265625,0.875,-0.765625,0.5625,-0.3828125,0
851,0.9453125,0.421875,-0.265625,0.4765625,0.1875,-0.75,-0.1796875,-0.046875,0.7265625,-0.875,0.1953125,-0.34375,-0.15625,0.1171875,-0.359375,0.7265625,-0.28125,0.5,-0.1953125,0
852,0.5,0.421875,-0.2578125,0.7265625,0.03125,-0.8125,-0.9375,-0.15625,0.6484375,-0.5859375,-0.0546875,-0.3359375,-0.03125,0.1015625,0.3984375,0.8515625,-1.0,-0.4375,-0.0078125,0
853,0.7109375,-0.09375,-0.1640625,0.4765625,0.1875,-0.75,-0.5,-0.0234375,0.7265625,0.4765625,0.9453125,-0.8515625,0.4765625,0.0546875,0.015625,0.7265625,-0.78125,-1.0,0.8671875,0
854,0.765625,0.40625,-0.3515625,0.2265625,0.125,-0.0625,-0.25,-0.0234375,0.7109375,-0.5859375,0.4453125,-0.2734375,-0.6484375,0.0546875,0.390625,0.5625,0.078125,-0.421875,0.7421875,0
855,0.8828125,0.90625,-0.2890625,-0.5234375,0.0625,-0.8125,-0.7421875,-0.0234375,0.6953125,0.3125,-0.8046875,-0.140625,-0.03125,0.0546875,0.1484375,0.8828125,-0.359375,0.0,-0.2578125,0
856,0.6171875,0.421875,-0.3203125,-0.015625,0.1875,-0.4375,-0.4375,0.4765625,0.6796875,0.21875,-0.0546875,-0.375,-0.1484375,0.0859375,0.2734375,0.625,-0.25,0.5625,-0.3828125,0
857,0.6953125,0.90625,-0.3515625,-0.265625,0.09375,-0.65625,-0.6796875,0.2265625,0.6328125,-0.875,-0.796875,-0.5546875,-0.03125,0.0859375,0.140625,0.8515625,-0.9375,-1.0,-0.1953125,0
858,0.859375,0.90625,-0.328125,-0.265625,0.03125,-0.1875,-0.6875,-0.1484375,0.7578125,0.125,-0.0546875,-0.6015625,-0.53125,0.1171875,0.015625,0.875,-0.390625,-0.984375,0.7421875,1
859,0.734375,0.90625,-0.3203125,-0.7734375,0.15625,-0.875,-0.25,-0.171875,0.6640625,-0.59375,0.4453125,-0.5078125,-0.0234375,0.0234375,0.2734375,0.875,-0.9921875,0.5625,0.9296875,0
860,0.703125,0.421875,-0.234375,-0.8125,0.3203125,-0.6640625,0.21875,-0.640625,-0.265625,-0.453125,0.6640625,0.84375,-0.90625,-0.75,0.0546875,-0.578125,-0.34375,-0.4296875,-0.3828125,0
861,-0.390625,-0.953125,-0.265625,-0.0625,0.3359375,-0.7109375,0.609375,-0.546875,-0.2578125,0.6015625,0.4140625,0.8515625,-0.90625,-0.734375,-0.3515625,-0.265625,-0.4296875,-0.78125,0.1171875,0
862,-0.265625,0.421875,-0.328125,-0.5234375,0.359375,0.3515625,0.09375,0.171875,-0.1328125,-0.4765625,0.9296875,0.75,-0.15625,-0.5703125,-0.4609375,-0.015625,-0.453125,-0.3125,0.5859375,0
863,0.234375,0.171875,-0.03125,-0.2734375,-0.65625,-0.6640625,0.71875,0.265625,-0.390625,-0.984375,0.6796875,0.5,-0.40625,-0.8671875,-0.3515625,0.734375,-0.84375,-0.4375,-0.7578125,0
864,-0.796875,0.046875,-0.296875,-0.53125,-0.5078125,-0.6796875,0.71875,-0.671875,-0.15625,0.109375,0.9296875,0.5625,-0.90625,-0.9765625,-0.4453125,0.953125,-0.453125,-0.890625,-0.984375,0
865,0.234375,-0.703125,-0.375,-0.7734375,-0.6171875,0.2734375,0.609375,0.296875,-0.4296875,-0.9296875,0.1796875,0.1328125,-0.15625,-0.703125,-0.359375,-0.328125,-0.4921875,-0.921875,0.2421875,0
866,0.109375,-0.953125,-0.375,-0.0546875,-0.71875,-0.6796875,0.71875,0.171875,-0.03125,-0.6953125,0.9296875,0.3515625,-0.90625,-0.9453125,-0.3203125,0.921875,-0.484375,-0.3125,0.5859375,0
867,-0.390625,-0.703125,-0.28125,-0.3125,0.484375,0.2734375,0.2421875,-0.734375,-0.3984375,0.0078125,0.4296875,0.046875,-0.15625,-0.8359375,-0.3203125,0.921875,-0.3203125,-0.921875,-0.3515625,0
868,-0.453125,0.2890625,-0.28125,-0.546875,-0.5859375,-0.6796875,0.7421875,0.328125,-0.1875,0.0859375,0.6640625,0.0,0.34375,-0.9765625,-0.4765625,-0.015625,-0.4453125,-0.390625,0.234375,0
869,0.109375,0.171875,-0.328125,-0.0234375,0.28125,-0.7265625,0.2265625,0.359375,-0.03125,-0.5,0.9296875,0.59375,-0.421875,-0.703125,0.0859375,0.671875,0.0546875,-0.8984375,-0.765625,0
870,0.109375,-0.703125,-0.40625,-0.7734375,0.4140625,0.5234375,0.109375,0.203125,-0.0078125,0.5390625,0.9140625,-0.4296875,-0.90625,-0.984375,-0.484375,0.984375,-0.3671875,-0.765625,0.5234375,0
871,-0.296875,0.296875,0.125,-0.0234375,0.2890625,-0.7421875,0.609375,0.328125,-0.15625,-0.96875,0.4140625,0.5703125,-0.90625,-0.625,-0.453125,-0.015625,-0.9765625,0.0625,-0.2578125,1
872,0.21875,0.421875,0.46875,-0.3125,0.3125,-0.6640625,0.21875,0.265625,-0.15625,-0.4609375,0.1796875,0.0078125,-0.40625,-0.8671875,-0.4453125,-0.328125,-0.9921875,-0.2890625,-0.359375,0
873,-0.421875,-0.328125,-0.125,-0.5234375,-0.65625,-0.2421875,0.2265625,-0.703125,-0.3125,0.0703125,0.1796875,0.1015625,-0.65625,-0.953125,-0.3828125,0.671875,-0.859375,-0.2578125,-0.4140625,0
874,0.609375,0.046875,-0.125,-0.0546875,-0.7265625,-0.7890625,0.09375,0.328125,-0.4140625,0.546875,0.9296875,0.765625,-0.15625,-0.84375,-0.3203125,-0.078125,-0.3203125,-0.78125,-0.9453125,0
